country,city,venue,googlemaps_search_text,googlemaps_hyperlink,find1,find2,find3,link_y,link_x,test_coordinates,city_disambiguation,guess,unknown
Spain,Valencia,Zepplin Rock,"Zepplin Rock, Valencia, Spain",,,,,,,,,0,0
Spain,Zaragoza,En Bruto,"En Bruto, Zaragoza, Spain",,,,,,,,,0,0
Sweden,Gavle,Cafe Q,"Cafe Q, Gavle, Sweden",,,,,,,,,0,0
Sweden,Linkoping,Rock Lamour,"Rock Lamour, Linkoping, Sweden",,,,,,,,,0,0
Sweden,Lund,Mejeriet,"Mejeriet, Lund, Sweden",,,,,,,,,0,0
Sweden,Umea,Galaxen,"Galaxen, Umea, Sweden",,,,,,,,,0,0
Switzerland,Geneva,L'Usine,"L'Usine, Geneva, Switzerland",,,,,,,,,0,0
USA,Akron,Jackie Lee's Scooterz Entertainment Center,"Jackie Lee's Scooterz Entertainment Center, Akron, USA",,,,,,,,,0,0
USA,Albany,S.U.N.Y. Albany,"S.U.N.Y. Albany, Albany, USA",,,,,,,,,0,0
USA,Ames,Hunky Dory's,"Hunky Dory's, Ames, USA",,,,,,,,,0,0
USA,Amherst,University of Massachusetts,"University of Massachusetts, Amherst, USA",,,,,,,,,0,0
USA,Anchorage,Egan Center,"Egan Center, Anchorage, USA",,,,,,,,,0,0
USA,Ann Arbor,University of Michigan Ballrooom,"University of Michigan Ballrooom, Ann Arbor, USA",,,,,,,,,0,0
USA,Annapolis,Unitarian Church,"Unitarian Church, Annapolis, USA",,,,,,,,,0,0
USA,Asheville,Asheville Music Zone,"Asheville Music Zone, Asheville, USA",,,,,,,,,0,0
USA,Athens,40 Watt,"40 Watt, Athens, USA",,,,,,,,,0,0
USA,Bellevue,YMCA,"YMCA, Bellevue, USA",,,,,,,,,0,0
USA,Bellingham,Underground / 1414 Cornwell,"Underground / 1414 Cornwell, Bellingham, USA",,,,,,,,,0,0
USA,Bennington,Bennington College,"Bennington College, Bennington, USA",,,,,,,,,0,0
USA,Bethesda,BCC High School,"BCC High School, Bethesda, USA",,,,,,,,,0,0
USA,Binghamton,S.U.N.Y. Binghamton,"S.U.N.Y. Binghamton, Binghamton, USA",,,,,,,,,0,0
USA,Bozeman,Sundance Saloon,"Sundance Saloon, Bozeman, USA",,,,,,,,,0,0
USA,Bryan,Stafford Opera House,"Stafford Opera House, Bryan, USA",,,,,,,,,0,0
USA,Cambridge,First Congregational Church,"First Congregational Church, Cambridge, USA",,,,,,,,,0,0
USA,Carbondale,Southern Illinois University,"Southern Illinois University, Carbondale, USA",,,,,,,,,0,0
USA,Carlisle,Dickinson College,"Dickinson College, Carlisle, USA",,,,,,,,,0,0
USA,Chapel Hill,Cat's Cradle,"Cat's Cradle, Chapel Hill, USA",,,,,,,,,0,0
USA,Charleston,Common Grounds,"Common Grounds, Charleston, USA",,,,,,,,,0,0
USA,Charlottesville,Trax,"Trax, Charlottesville, USA",,,,,,,,,0,0
USA,Cincinnati,Bogart's,"Bogart's, Cincinnati, USA",,,,,,,,,0,0
USA,Clinton,St. John's Gym,"St. John's Gym, Clinton, USA",,,,,,,,,0,0
USA,College Park,University of Maryland Ritchie Coliseum,"University of Maryland Ritchie Coliseum, College Park, USA",,,,,,,,,0,0
USA,Colorado Springs,Colorado Music Hall,"Colorado Music Hall, Colorado Springs, USA",,,,,,,,,0,0
USA,Columbus,Newport,"Newport, Columbus, USA",,,,,,,,,0,0
USA,Conway,"Hendrix University, Hulen Ballroom","Hendrix University, Hulen Ballroom, Conway, USA",,,,,,,,,0,0
USA,Durham,University of New Hampshire M.U.B.,"University of New Hampshire M.U.B., Durham, USA",,,,,,,,,0,0
USA,Eau Claire,"University of Wisconsin, Fire Room","University of Wisconsin, Fire Room, Eau Claire, USA",,,,,,,,,0,0
USA,Edmond,Edmond Historical Society Preservation Hall,"Edmond Historical Society Preservation Hall, Edmond, USA",,,,,,,,,0,0
USA,Encinitas,La Paloma Theater,"La Paloma Theater, Encinitas, USA",,,,,,,,,0,0
USA,Eugene,W.O.W. Hall,"W.O.W. Hall, Eugene, USA",,,,,,,,,0,0
USA,Eureka,National Guard Armory,"National Guard Armory, Eureka, USA",,,,,,,,,0,0
USA,Fairfax,George Mason University Johnson Center,"George Mason University Johnson Center, Fairfax, USA",,,,,,,,,0,0
USA,Fayetteville,Studio 225,"Studio 225, Fayetteville, USA",,,,,,,,,0,0
USA,Fitchburg,Wallace Civic Center,"Wallace Civic Center, Fitchburg, USA",,,,,,,,,0,0
USA,Florence,Forefounders Hall,"Forefounders Hall, Florence, USA",,,,,,,,,0,0
USA,Frederick,Weinberg Center,"Weinberg Center, Frederick, USA",,,,,,,,,0,0
USA,Fresno,Knights of Columbus Hall,"Knights of Columbus Hall, Fresno, USA",,,,,,,,,0,0
USA,Hagerstown,180 Club,"180 Club, Hagerstown, USA",,,,,,,,,0,0
USA,Hartford,West Indian Social Club,"West Indian Social Club, Hartford, USA",,,,,,,,,0,0
USA,Hattiesburg,Univ. of S. MS Bennett Auditorium,"Univ. of S. MS Bennett Auditorium, Hattiesburg, USA",,,,,,,,,0,0
USA,Hoboken,Maxwell's,"Maxwell's, Hoboken, USA",,,,,,,,,0,0
USA,Holyoke,Holyoke War Memorial,"Holyoke War Memorial, Holyoke, USA",,,,,,,,,0,0
USA,Huntington,Stone Monkey,"Stone Monkey, Huntington, USA",,,,,,,,,0,0
USA,Iowa City,I.M.U. Lounge / University of Iowa,"I.M.U. Lounge / University of Iowa, Iowa City, USA",,,,,,,,,0,0
USA,Jackson,Midnight Sun,"Midnight Sun, Jackson, USA",,,,,,,,,0,0
USA,Jawbone Canyon,Jawbone Canyon Desert,"Jawbone Canyon Desert, Jawbone Canyon, USA",,,,,,,,,0,0
USA,Kennewick,Fairgrounds,"Fairgrounds, Kennewick, USA",,,,,,,,,0,0
USA,Kent,Kent State University,"Kent State University, Kent, USA",,,,,,,,,0,0
USA,Lancaster,Chameleon,"Chameleon, Lancaster, USA",,,,,,,,,0,0
USA,Las Vegas,Huntridge Theater,"Huntridge Theater, Las Vegas, USA",,,,,,,,,0,0
USA,Latham,Saratoga Winners,"Saratoga Winners, Latham, USA",,,,,,,,,0,0
USA,Leonardtown,St. Mary's County Fairgrounds Auditorium,"St. Mary's County Fairgrounds Auditorium, Leonardtown, USA",,,,,,,,,0,0
USA,Lexington,Wrocklage,"Wrocklage, Lexington, USA",,,,,,,,,0,0
USA,Lindenhurst,PWAC,"PWAC, Lindenhurst, USA",,,,,,,,,0,0
USA,Long Beach,Zed Records,"Zed Records, Long Beach, USA",,,,,,,,,0,0
USA,Lorton,Lorton Correctional Facility,"Lorton Correctional Facility, Lorton, USA",,,,,,,,,0,0
USA,Lubbock,19th st. Depot Warehouse,"19th st. Depot Warehouse, Lubbock, USA",,,,,,,,,0,0
USA,Maui,Maui Cultural Center,"Maui Cultural Center, Maui, USA",,,,,,,,,0,0
USA,Mechanicsburg,Decibels,"Decibels, Mechanicsburg, USA",,,,,,,,,0,0
USA,Merrifield,Merrifield Community Center,"Merrifield Community Center, Merrifield, USA",,,,,,,,,0,0
USA,Miami,Cameo Theater,"Cameo Theater, Miami, USA",,,,,,,,,0,0
USA,Missoula,Moose Lodge,"Moose Lodge, Missoula, USA",,,,,,,,,0,0
USA,New Brunswick,Rutgers University,"Rutgers University, New Brunswick, USA",,,,,,,,,0,0
USA,New Haven,Rockbar,"Rockbar, New Haven, USA",,,,,,,,,0,0
USA,Newark,University of Delaware Carpenter Hall,"University of Delaware Carpenter Hall, Newark, USA",,,,,,,,,0,0
USA,Norfolk,Baitshack,"Baitshack, Norfolk, USA",,,,,,,,,0,0
USA,Normal,Illinois State University Student Center Ballroom,"Illinois State University Student Center Ballroom, Normal, USA",,,,,,,,,0,0
USA,Norman,Hollywood Theater,"Hollywood Theater, Norman, USA",,,,,,,,,0,0
USA,Northampton,Pearl Street Ballroom,"Pearl Street Ballroom, Northampton, USA",,,,,,,,,0,0
USA,Norwalk,Anthrax,"Anthrax, Norwalk, USA",,,,,,,,,0,0
USA,Oakland,Scottish Rites Temple,"Scottish Rites Temple, Oakland, USA",,,,,,,,,0,0
USA,Oberlin,Oberlin University Student Union Tavern,"Oberlin University Student Union Tavern, Oberlin, USA",,,,,,,,,0,0
USA,Olathe,Gee Coffee,"Gee Coffee, Olathe, USA",,,,,,,,,0,0
USA,Palo Alto,Edge,"Edge, Palo Alto, USA",,,,,,,,,0,0
USA,Pensacola,Nite Owl,"Nite Owl, Pensacola, USA",,,,,,,,,0,0
USA,Peoria,Expo Gardens,"Expo Gardens, Peoria, USA",,,,,,,,,0,0
USA,Petaluma,Phoenix Theater,"Phoenix Theater, Petaluma, USA",,,,,,,,,0,0
USA,Pontiac,Phoenix Plaza Ampitheater,"Phoenix Plaza Ampitheater, Pontiac, USA",,,,,,,,,0,0
USA,Princeton,Princeton University Terrace Food Club,"Princeton University Terrace Food Club, Princeton, USA",,,,,,,,,0,0
USA,Raleigh,Ritz,"Ritz, Raleigh, USA",,,,,,,,,0,0
USA,Rapid City,Surbeck City School of Mines and Technology,"Surbeck City School of Mines and Technology, Rapid City, USA",,,,,,,,,0,0
USA,Rehoboth Beach,Strand,"Strand, Rehoboth Beach, USA",,,,,,,,,0,0
USA,Reno,Del Mar Station,"Del Mar Station, Reno, USA",,,,,,,,,0,0
USA,Reseda,Country Club,"Country Club, Reseda, USA",,,,,,,,,0,0
USA,Roanoke,Alternative,"Alternative, Roanoke, USA",,,,,,,,,0,0
USA,Rockford,VFW Hall,"VFW Hall, Rockford, USA",,,,,,,,,0,0
USA,Rockville,Montgomery College Fine Arts Building,"Montgomery College Fine Arts Building, Rockville, USA",,,,,,,,,0,0
USA,Santa Barbara,Anaconda,"Anaconda, Santa Barbara, USA",,,,,,,,,0,0
USA,Schenectady,Eagles Lodge,"Eagles Lodge, Schenectady, USA",,,,,,,,,0,0
USA,Severna Park,Columbian Center,"Columbian Center, Severna Park, USA",,,,,,,,,0,0
USA,Silver Spring,Long Branch Community Center,"Long Branch Community Center, Silver Spring, USA",,,,,,,,,0,0
USA,Sioux Falls,Pomp Room,"Pomp Room, Sioux Falls, USA",,,,,,,,,0,0
USA,Spokane,123 Arts,"123 Arts, Spokane, USA",,,,,,,,,0,0
USA,State College,Penn State Hub,"Penn State Hub, State College, USA",,,,,,,,,0,0
USA,Tacoma,Tacoma Community World Theater,"Tacoma Community World Theater, Tacoma, USA",,,,,,,,,0,0
USA,Tallahassee,Moon,"Moon, Tallahassee, USA",,,,,,,,,0,0
USA,Trenton,City Gardens,"City Gardens, Trenton, USA",,,,,,,,,0,0
USA,Tuba City,Grey Hills High School,"Grey Hills High School, Tuba City, USA",,,,,,,,,0,0
USA,Ventura,Ventura Theater,"Ventura Theater, Ventura, USA",,,,,,,,,0,0
USA,Victorville,Fly Theater,"Fly Theater, Victorville, USA",,,,,,,,,0,0
USA,Waukesha,Waukesha Expo Center,"Waukesha Expo Center, Waukesha, USA",,,,,,,,,0,0
USA,Wesleyan,Wesleyan University Eclectic House,"Wesleyan University Eclectic House, Wesleyan, USA",,,,,,,,,0,0
USA,Winston-Salem,Ziggy's,"Ziggy's, Winston-Salem, USA",,,,,,,,,0,0
USA,Yakima,Twilight Terrace,"Twilight Terrace, Yakima, USA",,,,,,,,,0,0
USA,Ypsilanti,Eastern Michigan University,"Eastern Michigan University, Ypsilanti, USA",,,,,,,,,0,0
Wales,Newport,TJ's,"TJ's, Newport, Wales",,,,,,,,,0,0
Yugoslavia,Zagreb,Galleria,"Galleria, Zagreb, Yugoslavia",,,,,,,,,0,0
