country,city,venue,googlemaps_hyperlink,find1,find2,find3,y,x,test_coordinates
Germany,Berlin,Tempodrom,"https://www.google.com/maps/?q=52.524397,13.410497",31,41,50,52.524397,13.41049,"52.524397, 13.41049"
Germany,Bielefeld,AJZ,"https://www.google.com/maps/?q=52.0220865,8.5562636",31,42,51,52.0220865,8.556263,"52.0220865, 8.556263"
Germany,Bielefeld,JZ Kamp,"https://www.google.com/maps/?q=52.0188087,8.5489794",31,42,51,52.0188087,8.548979,"52.0188087, 8.548979"
Germany,Bielefeld,PC 69,"https://www.google.com/maps/?q=52.024928,8.551411",31,41,49,52.024928,8.55141,"52.024928, 8.55141"
Germany,Bremen,Schlachthof,"https://www.google.com/maps/?q=53.0884866,8.8099035",31,42,51,53.0884866,8.809903,"53.0884866, 8.809903"
Germany,Dortmund,Music Circus,"https://www.google.com/maps/?q=51.5203443,7.4883186",31,42,51,51.5203443,7.488318,"51.5203443, 7.488318"
Germany,Dortmund,Soundgarden,"https://www.google.com/maps/?q=51.5149691,7.4803996",31,42,51,51.5149691,7.480399,"51.5149691, 7.480399"
Germany,Dusseldorf,AK47,"https://www.google.com/maps/?q=51.219203,6.8095094",31,41,50,51.219203,6.809509,"51.219203, 6.809509"
Germany,Frankfurt,Hugenotten Halle,"https://www.google.com/maps/?q=50.0498328,8.6963544",31,42,51,50.0498328,8.696354,"50.0498328, 8.696354"
Germany,Hamburg,Fabrik,"https://www.google.com/maps/?q=53.5565957,9.9289875",31,42,51,53.5565957,9.928987,"53.5565957, 9.928987"
Germany,Hamburg,Hafenstrasse,"https://www.google.com/maps/?q=53.546389,9.959444",31,41,49,53.546389,9.95944,"53.546389, 9.95944"
Germany,Hamburg,Markthalle,"https://www.google.com/maps/?q=53.549494,10.0068698",31,41,51,53.549494,10.006869,"53.549494, 10.006869"
Germany,Hannover,Glocksee,"https://www.google.com/maps/?q=52.3717884,9.7207468",31,42,51,52.3717884,9.720746,"52.3717884, 9.720746"
Germany,Hannover,Korn,"https://www.google.com/maps/?q=52.3867895,9.7253385",31,42,51,52.3867895,9.725338,"52.3867895, 9.725338"
Germany,Heidelberg,Mensa,"https://www.google.com/maps/?q=49.4156002,8.6708023",31,42,51,49.4156002,8.670802,"49.4156002, 8.670802"
Germany,Homburg,Juz Homburg,"https://www.google.com/maps/?q=49.36966,7.32507",31,40,47,49.36966,7.3250,"49.36966, 7.3250"
Germany,Kiel,Alte Meierei,"https://www.google.com/maps/?q=54.302925,10.1247478",31,41,51,54.302925,10.124747,"54.302925, 10.124747"
Germany,Koln,Rhenania,"https://www.google.com/maps/?q=50.9283382,6.9633814",31,42,51,50.9283382,6.963381,"50.9283382, 6.963381"
Germany,Leipzig,Conne Island,"https://www.google.com/maps/?q=51.3022439,12.3744464",31,42,52,51.3022439,12.374446,"51.3022439, 12.374446"
Germany,Lubeck,Alternative,"https://www.google.com/maps/?q=53.869894,10.677232",31,41,50,53.869894,10.67723,"53.869894, 10.67723"
Germany,Mainz,Eltzerhof,"https://www.google.com/maps/?q=50.0043734,8.2675517",31,42,51,50.0043734,8.267551,"50.0043734, 8.267551"
Germany,Mainz,Kuze,"https://www.google.com/maps/?q=49.9947594,8.2821493",31,42,51,49.9947594,8.282149,"49.9947594, 8.282149"
Germany,Munich,Backstage,"https://www.google.com/maps/?q=48.1450485,11.521601",31,42,51,48.1450485,11.52160,"48.1450485, 11.52160"
Germany,Munich,Nachtwerk,"https://www.google.com/maps/?q=48.1397094,11.5229167",31,42,52,48.1397094,11.522916,"48.1397094, 11.522916"
Germany,Munich,Theaterfabrik,"https://www.google.com/maps/?q=48.173838,11.6472858",31,41,51,48.173838,11.647285,"48.173838, 11.647285"
Germany,Nagold,Juz Nagold,"https://www.google.com/maps/?q=48.5527422,8.7233308",31,42,51,48.5527422,8.723330,"48.5527422, 8.723330"
Germany,Neuhausen auf den Fildern,Egelseehalle,"https://www.google.com/maps/?q=48.6734944,9.2820284",31,42,51,48.6734944,9.282028,"48.6734944, 9.282028"
Germany,Nuremberg,Komm,"https://www.google.com/maps/?q=49.4480703,11.081627",31,42,51,49.4480703,11.08162,"49.4480703, 11.08162"
Germany,Nuremberg,Z-Bau,"https://www.google.com/maps/?q=49.430124,11.0948165",31,41,51,49.430124,11.094816,"49.430124, 11.094816"
Germany,Oberhausen,Music Circus,"https://www.google.com/maps/?q=51.493526,6.847131",31,41,49,51.493526,6.84713,"51.493526, 6.84713"
Germany,Osnabruck,Hyde Park,"https://www.google.com/maps/?q=52.3111916,8.0156374",31,42,51,52.3111916,8.015637,"52.3111916, 8.015637"
Germany,Ottobrunn,Juz Einsteinstr.,"https://www.google.com/maps/?q=48.05477,11.6597101",31,40,50,48.05477,11.659710,"48.05477, 11.659710"
Germany,Stuttgart,Altes Feuerwehrhaus,"https://www.google.com/maps/?q=48.761876,9.1597945",31,41,50,48.761876,9.159794,"48.761876, 9.159794"
Germany,Stuttgart,Hallschlag JZ,"https://www.google.com/maps/?q=48.8133,9.203",31,39,44,48.8133,9.20,"48.8133, 9.20"
Germany,Ulm,Roxy,"https://www.google.com/maps/?q=48.39158,9.98515",31,40,47,48.39158,9.9851,"48.39158, 9.9851"
Germany,Ulm,Stadthalle Langenau,"https://www.google.com/maps/?q=48.501407,10.1216952",31,41,51,48.501407,10.121695,"48.501407, 10.121695"
Germany,V-Schwinnigen,Canape,"https://www.google.com/maps/?q=48.0606506,8.4603946",31,42,51,48.0606506,8.460394,"48.0606506, 8.460394"
Germany,Waiblingen,Villa Roller,"https://www.google.com/maps/?q=48.8296727,9.3174535",31,42,51,48.8296727,9.317453,"48.8296727, 9.317453"
Germany,Wurzburg,Rock Palace,"https://www.google.com/maps/?q=49.79555,9.98967",31,40,47,49.79555,9.9896,"49.79555, 9.9896"
Hong Kong,Hong Kong,Kowloon Park,"https://www.google.com/maps/?q=22.3014653,114.1695734",31,42,53,22.3014653,114.169573,"22.3014653, 114.169573"
Hong Kong,Hong Kong,South Island School Hall,"https://www.google.com/maps/?q=22.2539692,114.1828567",31,42,53,22.2539692,114.182856,"22.2539692, 114.182856"
Hungary,Budapest,Black Hole/Fekete Lyuk,"https://www.google.com/maps/?q=47.484867,19.098394",31,41,50,47.484867,19.09839,"47.484867, 19.09839"
Iceland,Reykjavik,National Radio Building,"https://www.google.com/maps/?q=64.1254484,-21.8921566",31,42,53,64.1254484,-21.892156,"64.1254484, -21.892156"
Ireland,Cork,Nancy Spains,"https://www.google.com/maps/?q=51.8933989,-8.4782989",31,42,52,51.8933989,-8.478298,"51.8933989, -8.478298"
Ireland,Dublin,McGonagles,"https://www.google.com/maps/?q=53.3409553,-6.2587676",31,42,52,53.3409553,-6.258767,"53.3409553, -6.258767"
Ireland,Dublin,Ormond Center,"https://www.google.com/maps/?q=53.3463585,-6.2658555",31,42,52,53.3463585,-6.265855,"53.3463585, -6.265855"
Ireland,Dublin,Red Box,"https://www.google.com/maps/?q=53.3334175,-6.2624075",31,42,52,53.3334175,-6.262407,"53.3334175, -6.262407"
Ireland,Dublin,SFX,"https://www.google.com/maps/?q=53.3605618,-6.2576209",31,42,52,53.3605618,-6.257620,"53.3605618, -6.257620"
Ireland,Dublin,Temple Bar Music Center,"https://www.google.com/maps/?q=53.3450708,-6.2643672",31,42,52,53.3450708,-6.264367,"53.3450708, -6.264367"
Ireland,Kilkenny,Friary Hall,"https://www.google.com/maps/?q=52.6505277,-7.2539001",31,42,52,52.6505277,-7.253900,"52.6505277, -7.253900"
Ireland,Limerick,Savoy,"https://www.google.com/maps/?q=52.6631293,-8.629193",31,42,51,52.6631293,-8.62919,"52.6631293, -8.62919"
Italy,Bologna,Fabrikka,"https://www.google.com/maps/?q=44.5079053,11.3542237",31,42,52,44.5079053,11.354223,"44.5079053, 11.354223"
Italy,Bologna,Kactus Radio Festival Castel Maggiore,"https://www.google.com/maps/?q=44.5730888,11.3614401",31,42,52,44.5730888,11.361440,"44.5730888, 11.361440"
Italy,Catania,Porto Catania Outdoor Show,"https://www.google.com/maps/?q=37.4989269,15.0949441",31,42,52,37.4989269,15.094944,"37.4989269, 15.094944"
Italy,Florence,CPA,"https://www.google.com/maps/?q=43.7637303,11.2889222",31,42,52,43.7637303,11.288922,"43.7637303, 11.288922"
Italy,Gaio di Spilimbergo,Rototom,"https://www.google.com/maps/?q=46.112499,12.896898",31,41,50,46.112499,12.89689,"46.112499, 12.89689"
Italy,Gavoi,Covo Dei Nottambuli,"https://www.google.com/maps/?q=40.1618334,9.1942173",31,42,51,40.1618334,9.194217,"40.1618334, 9.194217"
Italy,Marghera,Rivolta,"https://www.google.com/maps/?q=45.4703028,12.2298798",31,42,52,45.4703028,12.229879,"45.4703028, 12.229879"
Italy,Milan,Cascina Monlue,"https://www.google.com/maps/?q=45.4573526,9.254204",31,42,50,45.4573526,9.25420,"45.4573526, 9.25420"
Italy,Milan,Leoncavallo,"https://www.google.com/maps/?q=45.5015172,9.2075955",31,42,51,45.5015172,9.207595,"45.5015172, 9.207595"
Italy,Modena,Dancing Condor,"https://www.google.com/maps/?q=44.6525479,10.9310989",31,42,52,44.6525479,10.931098,"44.6525479, 10.931098"
