princeton-nj-usa-40689,FLS0097,1989-04-06,Princeton University Terrace Food Club,,200,Unknown,Jerry Busher,Cassette,Brendan #1,Sieve-Fisted Find,Song #1,Interlude 1,Bulldog Front,Give Me The Cure,Interlude 2,Promises,Interlude 3,Break-In,Burning,Interlude 4,Shut the Door,Interlude 5,Greed,Reprovisional,Waiting Room,Suggestion,Burning Too,Interlude 6,Margin Walker,,,,,,,,,,,,,,,,,,,,,,,
norwalk-ct-usa-40789,FLS0098,1989-04-07,Anthrax,$5,400,ANON,Warren Russell-Smith,,Intro,Brendan #1,Sieve-Fisted Find,Song #1,Bad Mouth,Interlude 1,Lockdown,Burning,Interlude 2,Burning Too,Shut the Door,Greed,Interlude 3,Waiting Room,Encore,Glueman,Promises,,,,,,,,,,,,,,,,,,,,,,,,,,,
middletown-ct-usa-40889,FLS0099,1989-04-08,Wesleyan University Eclectic House,,,Rick Libby and Chris Locke,Warren Russell-Smith,Cassette,Intro,Suggestion,Break-In,Bad Mouth,Interlude 1,Margin Walker,Burning,Interlude 2,Waiting Room,Interlude 3,Song #1,Interlude 4,Brendan #1,Sieve-Fisted Find,Shut the Door,Greed,Interlude 5,Lockdown,Bulldog Front,Interlude 6,Burning Too,Interlude 7,Glueman,,,,,,,,,,,,,,,,,,,,,
hoboken-nj-usa-40989,FLS0100,1989-04-09,Maxwell's,$5,200,Unknown,Jerry Busher,Cassette,Opening Remarks,Greed,Brendan #1,Bulldog Front,Burning,Interlude 1,Burning Too,Bad Mouth,Interlude 2,Sieve-Fisted Find,Shut the Door,Interlude 3,Margin Walker,Song #1,Interlude 4,Waiting Room,Give Me The Cure,Interlude 5,Suggestion,Interlude 6,Lockdown,Long Division,Glueman,Encore 1,Joe #1,Turnover,Encore 2,Reprovisional,Furniture,,,,,,,,,,,,,,,
morgantown-wv-usa-42889,FLS0101,1989-04-28,Dry House,$4,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond-va-usa-43089,FLS0102,1989-04-30,New Horizons,$5,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chapel-hill-nc-usa-50189,FLS0103,1989-05-01,Cat's Cradle,$5,350,Unknown,Jerry Busher,Cassette,Opening Remarks,Brendan #1,Sieve-Fisted Find,Bad Mouth,Lockdown,Burning,Interlude 1,Waiting Room,Interlude 2,Shut the Door,Interlude 3,NSA,Suggestion,Give Me The Cure,Interlude 4,Margin Walker,Break-In,,,,,,,,,,,,,,,,,,,,,,,,,,,
columbia-sc-usa-50289,FLS0104,1989-05-02,Dance Graphics,$5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
athens-ga-usa-50389,FLS0105,1989-05-03,40 Watt,$4,300,T. Patton Biddle,Warren Russell-Smith,Cassette,Intro,Song #1,Lockdown,Burning,Interlude 1,Sieve-Fisted Find,Interlude 2,Shut the Door,Interlude 3,Suggestion,Give Me The Cure,Interlude 4,Waiting Room,Interlude 5,Glueman,Encore,Joe #1,Two Beats Off Instrumental,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,
atlanta-ga-usa-50589,FLS0106,1989-05-05,Excelsior Mill,$5,450,Brian Nejedly,,VHS audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gainesville-fl-usa-50689,FLS0107,1989-05-06,American Legion Hall,$3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lafayette-la-usa-50989,FLS0108,1989-05-09,Haricots BBQ,$3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortworth-tx-usa-51189,FLS0109,1989-05-11,Axis,$5,250,ANON,Warren Russell-Smith,VHS audio,Intro,Brendan #1,Greed,Song #1,Bad Mouth,Interlude 1,Lockdown,Bulldog Front,Burning Too,Interlude 2,Margin Walker,Interlude 3,Shut the Door,Interlude 4,Sieve-Fisted Find,Interlude 5,Waiting Room,Interlude 6,Suggestion,Give Me The Cure,Encore,Glueman,,,,,,,,,,,,,,,,,,,,,,
houston-tx-usa-51289,FLS0110,1989-05-12,Axiom,$5,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austin-tx-usa-51389,FLS0111,1989-05-13,Liberty Lunch,$5,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phoenix-az-usa-51689,FLS0112,1989-05-16,Time Out of Mind,$4,140,Paul Valdez,Warren Russell-Smith,VHS audio,Bulldog Front,Interlude 1,Burning Too,Interlude 2,Shut The Door,Sieve-Fisted Find,Provisional,Interlude 3,Waiting Room,Suggestion,Give Me The Cure,Glueman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
los-angeles-ca-usa-51889,FLS0113,1989-05-18,Anti-Club,$6,375,"David ""Igby Sattanni""",Warren Russell-Smith,Cassette,Intro,Brendan #1,Interlude 1,Bad Mouth,Interlude 2,Greed,Interlude 3,Song #1,Interlude 4,Margin Walker,Interlude 5,And The Same Drum and Bass Jam,Bulldog Front,Burning Too,Interlude 6,Lockdown,Interlude 7,Shut the Door,Sieve-Fisted Find,Interlude 8,Waiting Room,Suggestion,Give Me The Cure,Interlude 9,Burning,Encore,Furniture,,,,,,,,,,,,,,,,,
berkeley-ca-usa-52089,FLS0114,1989-05-20,Gilman Street,$5,600,George Gleason,Jerry Busher,Cassette,Intro,Brendan #1,Interlude 1,Greed,Bulldog Front,Lockdown,Interlude 2,Song #1,Bad Mouth,Margin Walker,Burning,Interlude 3,Burning Too,Interlude 4,Shut the Door,Reprovisional,Interlude 5,Waiting Room,Suggestion,Give Me The Cure,Interlude 6,Glueman,Encore 1,Furniture,,,,,,,,,,,,,,,,,,,,
san-francisco-ca-usa-52189,FLS0115,1989-05-21,Women's Building,$5,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olympia-wa-usa-52689,FLS0116,1989-05-26,Rignall Hall,$5,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seattle-wa-usa-52789,FLS0117,1989-05-27,Washington Performance Hall,$5,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salt-lake-city-ut-usa-60189,FLS0118,1989-06-01,Speedway,$5,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omaha-ne-usa-60389,FLS0119,1989-06-03,Radial Social Hall,$5,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lawrence-ks-usa-60489,FLS0120,1989-06-04,Outhouse,$5,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
st-louis-mo-usa-60589,FLS0121,1989-06-05,Bernard's Pub,$5,250,ANON,Warren Russell-Smith,VHS audio,Intro,Turnover,Greed,Interlude 1,Bulldog Front,Interlude 2,Waiting Room,Song #1,Margin Walker,Burning,Interlude 3,Long Division Instrumental,Interlude 4,Shut the Door,Interlude 5,Provisional,Interlude 6,In Defense of Humans,Interlude 7,Suggestion,Interlude 8,Give Me The Cure,Bad Mouth,Encore,Glueman,,,,,,,,,,,,,,,,,,,
champaign-il-usa-60789,FLS0122,1989-06-07,Latzer Hall YMCA,$5,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rockford-il-usa-60889,FLS0123,1989-06-08,VFW Hall,$3.50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milwaukee-wi-usa-60989,FLS0124,1989-06-09,Crystal Palace,$5,350,ANON,,VHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicago-il-usa-61089,FLS0125,1989-06-10,Club Dreamerz,$5,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minneapolis-mn-usa-61189,FLS0126,1989-06-11,7th Street Entry,$5,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-bay-wi-usa-61289,FLS0127,1989-06-12,Kutska Hall,$5,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toledo-oh-usa-61489,FLS0128,1989-06-14,Tam O'Shanter Ice Rink,$5,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cleveland-oh-usa-61589,FLS0129,1989-06-15,Phantasy Nightclub,$5,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pittsburgh-pa-usa-61689,FLS0130,1989-06-16,Sonic Temple,$5,200,ANON,Warren Russell-Smith,,Brendan #1,Turnover,Interlude 1,Greed,Interlude 2,Bad Mouth,Song #1,Interlude 3,Lockdown,Bulldog Front,Waiting Room,In Defense of Humans,Burning,Interlude 4,Shut the Door,Interlude 5,Sieve-Fisted Find,Reprovisional,Interlude 6,Suggestion,Give Me The Cure,Encore,Break-In,Interlude 7,Glueman,,,,,,,,,,,,,,,,,,,
washington-dc-usa-62289,FLS0131,1989-06-22,Wilson Center,$5,600,ANON,Warren Russell-Smith,,Intro,Opening Remarks,Turnover,Greed,Interlude 1,Lockdown,Bulldog Front,Bad Mouth,Interlude 2,Margin Walker,Burning,Interlude 3,Shut the Door,Reprovisional,Interlude 4,Waiting Room,Interlude 5,Suggestion,Give Me The Cure,Encore,Glueman,,,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-71989,FLS0132,1989-07-19,9:30 Club,$5,450,Jeff Carroll,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-72089,FLS0133,1989-07-20,9:30 Club,$5,450,ANON,Warren Russell-Smith,VHS audio,Intro,Joe #1,Greed,Sieve-Fisted Find,And The Same,Margin Walker,Interlude 1,Burning Too,Bad Mouth,Interlude 2,Bulldog Front,Burning,Interlude 3,Repeater,Interlude 4,Two Beats Off,Interlude 5,Turnover,Interlude 6,Waiting Room,Song #1,Interlude 7,Lockdown,Suggestion,Shut the Door,,,,,,,,,,,,,,,,,,,
washington-dc-usa-82889,FLS0134,1989-08-28,Fort Reno,Free,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-92289,FLS0135,1989-09-22,All Souls Church Pierce Hall,$5,500,ANON,Warren Russell-Smith,,Turnover,And The Same,Waiting Room,Margin Walker,Merchandise,Song #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philadelphia-pa-usa-92389,FLS0136,1989-09-23,Drexel University,$5,850,ANON,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lancaster-pa-usa-92489,FLS0137,1989-09-24,Chameleon,$5,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-brunswick-nj-usa-92589,FLS0138,1989-09-25,Rutgers University,$5,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schenectady-ny-usa-92689,FLS0139,1989-09-26,Eagles Lodge,$5,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa-on-canada-92989,FLS0140,1989-09-29,Glebe Community Center,$6cn,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guelph-on-canada-93089,FLS0141,1989-09-30,Loft,$6cn,250,ANON,Warren Russell-Smith,,Intro,Joe #1,And The Same,Greed,Interlude 1,Sieve-Fisted Find,Interlude 2,Margin Walker,Interlude 3,Song #1,Bad Mouth,Interlude 4,Bulldog Front,Burning,Interlude 5,Shut the Door,Interlude 6,Turnover,Interlude 7,Waiting Room,Lockdown,Interlude 8,Suggestion,Give Me The Cure,Encore,Burning Too,Glueman,,,,,,,,,,,,,,,,,
toronto-on-canada-100189,FLS0142,1989-10-01,Rivoli Theater,$6cn,400,Chris Twomey,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rochester-ny-usa-100289,FLS0143,1989-10-02,Backstreets,$5,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burlington-vt-usa-100489,FLS0144,1989-10-04,242 Main,$4,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
providence-ri-usa-100589,FLS0145,1989-10-05,Living Room,$5,850,Andrew Rodko,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cambridge-ma-usa-100689,FLS0146,1989-10-06,First Congregational Church,$5,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norwalk-ct-usa-100789,FLS0147,1989-10-07,Anthrax,$5,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hoboken-nj-usa-100889,FLS0148,1989-10-08,Maxwell's,$5,300,ANON,Warren Russell-Smith,,Intro,Brendan #1,Sieve-Fisted Find,Greed,And The Same,Margin Walker,Bad Mouth,Interlude 1,Bulldog Front,Interlude 2,Burning Too,Burning,Interlude 3,Long Division Instrumental,Shut The Door,Interlude 4,Turnover,Interlude 5,Waiting Room,Suggestion,Give Me The Cure,Encore,Two Beats Off,Song #1,Glueman,,,,,,,,,,,,,,,,,,,
new-york-ny-usa-100989,FLS0149,1989-10-09,Barnard College Cafeteria,$4,350,ANON,Warren Russell-Smith,,Intro,Joe #1,Sieve-Fisted Find,Interlude 1,And The Same,Interlude 2,Margin Walker,Burning Too,Interlude 3,Lockdown,Bad Mouth,Interlude 4,Bulldog Front,Burning,Interlude 5,Shut the Door,Turnover,Interlude 6,Greed,Waiting Room,Interlude 7,Break-In,Suggestion,Give Me The Cure,Encore,Two Beats Off,Repeater,Interlude 8,Provisional,,,,,,,,,,,,,,,
washington-dc-usa-101589,FLS0150,1989-10-15,Dupont Circle,,,Mark Andersen,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amsterdam-netherlands-110389,FLS0151,1989-11-03,Vranckrijk,3.5 (Gilders),350,Unknown,Fugazi,Cassette,Intro,Brendan #1,Greed,Interlude 1,Turnover,Interlude 2,Bad Mouth,Margin Walker,Burning,Interlude 3,Burning Too,Interlude 4,Sieve-Fisted Find,And The Same,Interlude 5,Waiting Room,Bulldog Front,Suggestion,Give Me The Cure,Interlude 6,Two Beats Off,Repeater,Interlude 7,Reprovisional,Encore 1,Song #1,Lockdown,Interlude 8,Link Track,Glueman,,,,,,,,,,,,,,
nijmegen-netherlands-110989,FLS0152,1989-11-09,Doornroosje,,,ANON,,Radio Broadcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canterbury-england-111389,FLS0153,1989-11-13,Arts College,3.50 Pounds,400,Andy P/Fear and Loathing Zine,Warren Russell-Smith,VHS audio,Intro,Brendan #1,Turnover,And The Same,Greed,Interlude 1,Bulldog Front,Bad Mouth,Interlude 2,Margin Walker,Interlude 3,Lockdown,Interlude 4,Shut the Door,Interlude 5,Song #1,Burning,Burning Too,Interlude 6,Waiting Room,Suggestion,Give Me The Cure,Encore 1,Long Division Instrumental,Two Beats Off,Repeater,Encore 2,Provisional,,,,,,,,,,,,,,,,
brighton-england-111489,FLS0154,1989-11-14,Zap Club,3.50 Pounds,400,ANON,Warren Russell-Smith,,Intro,Brendan #1,Sieve-Fisted Find,Interlude 1,And The Same,Interlude 2,Turnover,Interlude 3,Bad Mouth,Margin Walker,Interlude 4,Burning Too,Burning,Interlude 5,Waiting Room,Lockdown,Bulldog Front,Interlude 6,Suggestion,Give Me The Cure,Encore,Two Beats Off,Repeater,,,,,,,,,,,,,,,,,,,,,
portsmouth-england-111589,FLS0155,1989-11-15,Portsmouth Polytechnic,3.50 Pounds,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exeter-england-111689,FLS0156,1989-11-16,Exeter University,3.50 Pounds,250,Unknown,,Cassette,Intro,Brendan #1,Greed,Interlude 1,And The Same,Interlude 2,Turnover,Bad Mouth,Bulldog Front,Waiting Room,Lockdown,Interlude 3,Shut the Door,Interlude 4,Burning Too,Burning,Interlude 5,Suggestion,Give Me The Cure,Encore 1,Song #1,,,,,,,,,,,,,,,,,,,,,,,
birmingham-england-111989,FLS0157,1989-11-19,Edward's #8,3.50 Pounds,400,ANON,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leeds-england-112089,FLS0158,1989-11-20,Leeds Polytechnic,3 Pounds,1000,ANON,Warren Russell-Smith,Cassette,Intro,Brendan #1,Turnover,And The Same,Interlude 1,Bad Mouth,Interlude 2,Margin Walker,Waiting Room,Interlude 3,Burning Too,Burning,Interlude 4,Two Beats Off,Repeater,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nottingham-england-112189,FLS0159,1989-11-21,Marcus Garvey Centre,3.50 Pounds,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bristol-england-112289,FLS0160,1989-11-22,Bierkeller,2.50 Pounds,400,ANON,Warren Russell-Smith,Cassette,Intro,Bulldog Front,Burning Too,Interlude 1,Break-In,Interlude 2,Suggestion,Lockdown,Long Division Instrumental,Shut the Door,Interlude 3,Merchandise,Interlude 4,Waiting Room,Give Me The Cure,Encore 1,Repeater,Interlude 5,Reprovisional,,,,,,,,,,,,,,,,,,,,,,,,,
dublin-ireland-112389,FLS0161,1989-11-23,McGonagles,3 Irish Punts,500,ANON,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
belfast-northern-ireland-112489,FLS0162,1989-11-24,Arts Centre,3 Pounds,300,ANON,Warren Russell-Smith,,Joe #1,Interlude 1,Turnover,And The Same,Interlude 2,Sieve-Fisted Find,Interlude 3,Bad Mouth,Interlude 4,Bulldog Front,Interlude 5,Suggestion,Margin Walker,Interlude 6,Burning Too,Interlude 7,Two Beats Off,Repeater,Reprovisional,Encore,Waiting Room,Give Me The Cure,,,,,,,,,,,,,,,,,,,,,,
liverpool-england-112589,FLS0163,1989-11-25,Bluecoat Chamber,3 Pounds,500,Shaun Hamilton,,Cassette,Intro,Brendan #1,Interlude 1,Sieve-Fisted Find,And The Same,Interlude 2,Turnover,Interlude 3,Burning Too,Margin Walker,Interlude 4,Bulldog Front,Bad Mouth,Interlude 5,Blueprint,Merchandise,Waiting Room,Suggestion,Give Me The Cure,,,,,,,,,,,,,,,,,,,,,,,,,
newcastle-england-112689,FLS0164,1989-11-26,Riverside,3.50 Pounds,500,ANON,Warren Russell-Smith,,Intro,Two Beats Off,Repeater,Reprovisional,Waiting Room,Margin Walker,Interlude 1,Burning Too,Burning,Interlude 2,Long Division Instrumental,Shut the Door,Interlude 3,Turnover,Interlude 4,Suggestion,Give Me The Cure,Interlude 5,Bad Mouth,,,,,,,,,,,,,,,,,,,,,,,,,
glasgow-scotland-112789,FLS0165,1989-11-27,Mayfair,3.50 Pounds,500,Unknown,Jerry Busher,Cassette,Suggestion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manchester-england-112889,FLS0166,1989-11-28,Boardwalk,3.50 Pounds,400,Unknown,Jerry Busher,Cassette,Blueprint,Interlude 1,And The Same,Interlude 2,Sieve-Fisted Find,Interlude 3,Bad Mouth,Margin Walker,Interlude 4,Burning Too,Burning,Interlude 5,Bulldog Front,Interlude 6,Two Beats Off,Interlude 7,Shut the Door,Interlude 8,Lockdown,Suggestion,Give Me The Cure,Encore 1,Glueman,,,,,,,,,,,,,,,,,,,,,
london-england-112989,FLS0167,1989-11-29,Boston Arms,3.50 Pounds,1100,John Loder,Warren Russell-Smith,24-Track Monitor Mix,Intro,Turnover,Sieve-Fisted Find,Interlude 1,And The Same,Interlude 2,Margin Walker,Bad Mouth,Interlude 3,Burning Too,Interlude 4,Bulldog Front,Interlude 5,Suggestion,Give Me The Cure,Interlude 6,Blueprint,Interlude 7,Shut the Door,Interlude 8,Lockdown,Waiting Room,Interlude 9,Two Beats Off,Repeater,Interlude 10,Reprovisional,Encore,Glueman,,,,,,,,,,,,,,,
hamburg-germany-120289,FLS0168,1989-12-02,Markthalle,12.50DM,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berlin-germany-120389,FLS0169,1989-12-03,Menza,14DM,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heidelberg-germany-120489,FLS0170,1989-12-04,Mensa,12DM,800,Sterneck,Warren Russell-Smith,Cassette,Intro,Brendan #1,Sieve-Fisted Find,And The Same,Interlude 1,Turnover,Interlude 2,Burning Too,Margin Walker,Interlude 3,Bad Mouth,Interlude 4,Waiting Room,Bulldog Front,Interlude 5,Blueprint,Shut the Door,Lockdown,Suggestion,Give Me The Cure,Interlude 6,Repeater,Provisional,Encore 1,Song #1,Break-In,Encore 2,In Defense of Humans,Interlude 8,Glueman,,,,,,,,,,,,,,
munich-germany-120589,FLS0171,1989-12-05,Theaterfabrik,12DM,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bielefeld-germany-120689,FLS0172,1989-12-06,AJZ,8DM,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groningen-netherlands-120789,FLS0173,1989-12-07,Vera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eindhoven-netherlands-120889,FLS0174,1989-12-08,Effenaar,,,ANON,Warren Russell-Smith,Cassette,And The Same,Interlude 1,Margin Walker,Burning Too,Interlude 2,Bulldog Front,Bad Mouth,Interlude 3,Lockdown,Interlude 4,Shut the Door,Blueprint,Interlude 5,Waiting Room,Interlude 6,Suggestion,Give Me The Cure,Interlude 7,Repeater,Two Beats Off,Reprovisional,Encore 1,Song #1,Burning,Encore 2,Brendan #1,Sieve-Fisted Find,Merchandise,,,,,,,,,,,,,,,,
amsterdam-netherlands-120989,FLS0175,1989-12-09,Melkweg,,,ANON,Warren Russell-Smith,Cassette,Intro,Blueprint,Greed,And The Same,Interlude 1,Margin Walker,Bad Mouth,Interlude 2,Bulldog Front,Burning Too,Interlude 3,Turnover,Shut the Door,Interlude 4,Sieve-Fisted Find,Interlude 5,Suggestion,Give Me The Cure,Interlude 6,Waiting Room,Interlude 7,Two Beats Off,Repeater,Reprovisional,Encore,Break-In,Song #1,Glueman,,,,,,,,,,,,,,,,
paris-france-121189,FLS0176,1989-12-11,Forum de Grenelle,,,Phillipe Roger,,VHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-12790,FLS0177,1990-01-27,St. Augustine's Church Hall,$5,1000,ANON,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baltimore-md-usa-21190,FLS0178,1990-02-11,Studio 10,$5,900,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Joe #1,Turnover,Song #1,Interlude 1,Margin Walker,Bad Mouth,Interlude 2,Bulldog Front,Blueprint,Interlude 3,Runaway Return,And The Same,Shut the Door,Suggestion,Give Me The Cure,Interlude 4,Two Beats Off,Repeater,Interlude 5,Reprovisional,,,,,,,,,,,,,,,,,,,,,,,
frederick-md-usa-21690,FLS0179,1990-02-16,Weinberg Center,$5,800,Unknown,Jerry Busher,Cassette,Opening Remarks,Intro,Blueprint,Greed,And The Same,Interlude 1,Sieve-Fisted Find,Interlude 2,Burning Too,Interlude 3,Bulldog Front,Bad Mouth,Interlude 4,Margin Walker,Burning,Interlude 5,Shut the Door,Runaway Return,Waiting Room,Break-In,Song #1,Brendan #1,Two Beats Off,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,,
richmond-va-usa-22590,FLS0180,1990-02-25,Metro,$5,250,Joey Picuri,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-30890,FLS0181,1990-03-08,Citadel Center,$5,1700,Joey Picuri,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
virginia-beach-va-usa-31090,FLS0182,1990-03-10,Atlantic Beach Club,$5,450,Joey Picuri,Jerry Busher,Cassette,Intro,Brendan #1,Blueprint,And The Same,Greed,Interlude 1,Margin Walker,Bad Mouth,Interlude 2,Bulldog Front,Song #1,Interlude 3,Long Division,Sieve-Fisted Find,Interlude 4,Waiting Room,Suggestion,Give Me The Cure,Burning Too,Interlude 5,Two Beats Off,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,,,,
harrisonburg-va-usa-31190,FLS0183,1990-03-11,James Madison University,$3,250,Joey Picuri,Warren Russell-Smith,Cassette,Long Division,Greed,Turnover,Interlude 1,And The Same,Interlude 2,Lockdown,Bad Mouth,Margin Walker,Song #1,Blueprint,Runaway Return,Shut The Door,Waiting Room,Break-In,Suggestion,Give Me The Cure,Interlude 3,Two Beats Off,Interlude 4,Repeater,Encore 1,Bulldog Front,Burning Too,,,,,,,,,,,,,,,,,,,,
greensboro-nc-usa-31290,FLS0184,1990-03-12,"Sternberger Hall, Guilford College",$5,250,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Joe #1,Turnover,And The Same,Sieve-Fisted Find,Interlude 1,Burning Too,Interlude 2,Bulldog Front,Bad Mouth,Blueprint,Greed,Interlude 3,Runaway Return,Interlude 4,Waiting Room,Suggestion,Give Me The Cure,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,,,,,,,
florence-sc-usa-31390,FLS0185,1990-03-13,Forefounders Hall,$5,100,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Brendan #1,Blueprint,Merchandise,Interlude 1,And The Same,Interlude 2,Turnover,Interlude 3,Bad Mouth,Margin Walker,Song #1,Interlude 4,Bulldog Front,Burning,Interlude 5,Long Division,Runaway Return,Interlude 6,Shut the Door,Waiting Room,Suggestion,Give Me The Cure,Encore,Burning Too,,,,,,,,,,,,,,,,,,,
athens-ga-usa-31490,FLS0186,1990-03-14,40 Watt,$5,350,Joey Picuri,Jerry Busher,Cassette,Intro,Blueprint,Brendan #1,And The Same,Sieve-Fisted Find,Burning Too,Margin Walker,Bad Mouth,Interlude 1,Bulldog Front,Song #1,Long Division,Runaway Return,Interlude 2,Shut the Door,Interlude 3,Turnover,Waiting Room,Suggestion,Give Me The Cure,Interlude 4,Two Beats Off,Repeater,Reprovisional,Encore 1,Break-In,Interlude 5,Glueman,,,,,,,,,,,,,,,,
atlanta-ga-usa-31590,FLS0187,1990-03-15,Masquerade,$5,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gainesville-fl-usa-31690,FLS0188,1990-03-16,American Legion Hall,5,600,Joey Picuri,Fugazi,Cassette,Intro,Joe #1,Merchandise,Interlude,Turnover,And The Same,Margin Walker,Bad Mouth,Bulldog Front,Long Division,Blueprint,Interlude-2,Suggestion,Give Me The Cure,Burning Too,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
